text,language,class,label,source_id,text_proc,n_chars,n_words,rep_unigram,rep_trigram,is_artifact,detected_lang_raw,detected_lang_conf,detected_lang,is_code_switched
"Saboda haka, ya dace Suleiman Johnson ya yi annabci game da wulakanta MNK maimakon Fulani makiyaya.",Hausa,0,Not Hate,2938,"Saboda haka, ya dace Suleiman Johnson ya yi annabci game da wulakanta MNK maimakon Fulani makiyaya.",99,16,0.0,0.0,False,hau_Latn,0.9998767375946045,Hausa,False
"A halin yanzu ba shi da kyau a zama kabilanci. mafi yawan wadannan arewaci ne m! Shin, kai makaho?",Hausa,2,Hate,225,"A halin yanzu ba shi da kyau a zama kabilanci. mafi yawan wadannan arewaci ne m! Shin, kai makaho?",98,19,0.0,0.0,False,hau_Latn,1.000007152557373,Hausa,False
: EGBO EGBO EGBO EGBO EGBO EGBO EGBO EGBO EGBO EGBO EGBO EGBO EGBO EGBO EGBO EGBO EGBO EGBO EGBO EGBO EGBO EGBO EGBO EGBO EGBO EGBO EGBO EGBO EGBO EGBO EGBO EGBO EGBO EGBO EGBO EGBO EGBO EGBO EGBO EGBO EGBO EGBO EGBO EGBO EGBO EGBO EGBO EGBO EGBO EGBO EGBO EGBO EGBO EGBO EGBO EGBO EGBO EGBO EGBO EGBO EGBO EGBO EGBO EGBO EGBO EGBO EGBO EGBO EGBO EGBO EGBO EGBO EGBO EGBO EGBO EGBO EGBO EGBO EGBO EGBO EGBO EGBO EGBO EGBO EGBO EGBO EGBO EGBO EGBO EGBO EGBO EGBO EGBO EGBO EGBO EGBO EGBO EGBO EGBO EGBO EGBO EGBO EGBO EGBO EGBO EGBO EGBO EGBO EGBO EGBO EGBO EGBO EGBO EGBO EGBO EGBO EGBO EGBO EGBO E E E E E E E E E E E E E E E E E E E E E E E E E E E EGBO E E E E E E E E E E E E EGBO E E E E E E E E E E E E EGBO E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E,Igbo,0,Not Hate,3540,EGBO EGBO EGBO EGBO EGBO EGBO EGBO EGBO EGBO EGBO EGBO EGBO EGBO EGBO EGBO EGBO EGBO EGBO EGBO EGBO EGBO EGBO EGBO EGBO EGBO EGBO EGBO EGBO EGBO EGBO EGBO EGBO EGBO EGBO EGBO EGBO EGBO EGBO EGBO EGBO EGBO EGBO EGBO EGBO EGBO EGBO EGBO EGBO EGBO EGBO EGBO EGBO EGBO EGBO EGBO EGBO EGBO EGBO EGBO EGBO EGBO EGBO EGBO EGBO EGBO EGBO EGBO EGBO EGBO EGBO EGBO EGBO EGBO EGBO EGBO EGBO EGBO EGBO EGBO EGBO EGBO EGBO EGBO EGBO EGBO EGBO EGBO EGBO EGBO EGBO EGBO EGBO EGBO EGBO EGBO EGBO EGBO EGBO EGBO EGBO EGBO EGBO EGBO EGBO EGBO EGBO EGBO EGBO EGBO EGBO EGBO EGBO EGBO EGBO EGBO EGBO EGBO EGBO EGBO E E E E E E E E E E E E E E E E E E E E E E E E E E E EGBO E E E E E E E E E E E E EGBO E E E E E E E E E E E E EGBO E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E,1071,353,0.5070821529745042,0.9971509971509972,True,vls_Latn,0.510208785533905,Other,True
"Jamb question, are Fulani not human being this is how d racism started, u are separate ur country man with this so called religion foke",English,1,Neutral,49,"Jamb question, are Fulani not human being this is how d racism started, u are separate ur country man with this so called religion foke",135,25,0.0,0.0,False,eng_Latn,0.9716686606407166,English,False
"""Ọgwụ ọjọọ na-akpata ọrịa"".",Igbo,0,Not Hate,41,"Ọgwụ ọjọọ na-akpata ọrịa"".",26,4,0.0,0.0,False,ibo_Latn,1.0000098943710327,Igbo,False
My Hoes ain't loyal mehn they Rotate,English,2,Hate,50,My Hoes ain't loyal mehn they Rotate,36,7,0.0,0.0,False,lim_Latn,0.3829403817653656,Other,True
Yana biya don zama ba tare da budurwa aboki,Hausa,0,Not Hate,3335,Yana biya don zama ba tare da budurwa aboki,43,9,0.0,0.0,False,hau_Latn,0.9999934434890747,Hausa,False
M: Amaara m abụ nke ezigbo Ann... enyi m: OMG biko bụrụ ya anyị chọrọ ịnụ... ME: M kinda ihere... enyi m: pllllz... ME: Fuck it m ghaara ụgha....,Igbo,1,Neutral,323,M: Amaara m abụ nke ezigbo Ann... enyi m: OMG biko bụrụ ya anyị chọrọ ịnụ... ME: M kinda ihere... enyi m: pllllz... ME: Fuck it m ghaara ụgha....,145,29,0.0,0.0,False,ibo_Latn,1.000006914138794,Igbo,False
: Females ALWAYS blame getting fat on birth control. . You like SNACKS!!!,English,2,Hate,51,Females ALWAYS blame getting fat on birth control. . You like SNACKS!!!,71,12,0.0,0.0,False,eng_Latn,0.9974770545959473,English,False
"An kafa su ne don su yada ƙa'idodin addinin Islama, kuma waɗannan su ne batutuwa da masu bi suke bukatar su yi bimbini a kansu"".",Hausa,0,Not Hate,4580,"An kafa su ne don su yada ƙa'idodin addinin Islama, kuma waɗannan su ne batutuwa da masu bi suke bukatar su yi bimbini a kansu"".",128,25,0.0,0.0,False,hau_Latn,0.9999594688415527,Hausa,False
:..Ɣou re mad for dt post...don't Ɣou av shame....akhhh...Ɣou re a disgrace to womanhood,English,1,Neutral,52,Ɣou re mad for dt post...don't Ɣou av shame....akhhh...Ɣou re a disgrace to womanhood,85,14,0.0,0.0,False,jam_Latn,0.41317012906074524,Other,True
Don haka za a iya gano mata masu tsabta daga dabbobi,Hausa,2,Hate,215,Don haka za a iya gano mata masu tsabta daga dabbobi,52,11,0.0,0.0,False,hau_Latn,1.0000100135803223,Hausa,False
"""Mu"" a mahallin shi ne Fulani janjaweed daga Futa Jalon.",Hausa,2,Hate,2190,"Mu"" a mahallin shi ne Fulani janjaweed daga Futa Jalon.",55,10,0.0,0.0,False,hau_Latn,0.9996775388717651,Hausa,False
Ụfọdụ ụmụ agbọghọ agaghịdị na-akpa enyi ha kacha mma na-ekwu okwu banyere njikọ njikọ njikọ,Igbo,1,Neutral,1429,Ụfọdụ ụmụ agbọghọ agaghịdị na-akpa enyi ha kacha mma na-ekwu okwu banyere njikọ njikọ njikọ,91,15,0.13333333333333333,0.0,False,ibo_Latn,1.000007152557373,Igbo,False
Ka yi tunani a kan wannan .,Hausa,0,Not Hate,1937,Ka yi tunani a kan wannan .,27,7,0.0,0.0,False,hau_Latn,1.000001072883606,Hausa,False
"Ee GMP bụ a Muslim si North. ma kwere m O ghọgburu ndị ugwu na ya ebubo na-akwado ndịda. ndị ị kwuru nwere ha niile ego na ụlọ na Lagos Abuja na Port / h. Anyị na-ahapụ Almajiris, si Sch ụmụ. Ha bụ ndị Northern anyị na-",Igbo,1,Neutral,3804,"Ee GMP bụ a Muslim si North. ma kwere m O ghọgburu ndị ugwu na ya ebubo na-akwado ndịda. ndị ị kwuru nwere ha niile ego na ụlọ na Lagos Abuja na Port / h. Anyị na-ahapụ Almajiris, si Sch ụmụ. Ha bụ ndị Northern anyị na-",219,47,0.0,0.0,False,ibo_Latn,1.0000100135803223,Igbo,False
"Ndị uweojii jidere onye na-arụ ọrụ n'ụlọ ọrụ na-arụpụta ụmụaka, na-azọpụta ụmụ agbọghọ itoolu dị ime n'Enugu",Igbo,0,Not Hate,766,"Ndị uweojii jidere onye na-arụ ọrụ n'ụlọ ọrụ na-arụpụta ụmụaka, na-azọpụta ụmụ agbọghọ itoolu dị ime n'Enugu",108,17,0.0,0.0,False,ibo_Latn,1.0000097751617432,Igbo,False
"Is a hoe. : Dry joke"": :''') "": A girl sleeping with her bosses is also doing her MASTERS""""",English,2,Hate,53,"Is a hoe. : Dry joke"": :''') "": A girl sleeping with her bosses is also doing her MASTERS""""",91,19,0.0,0.0,False,eng_Latn,0.9935935139656067,English,False
Ina jin tausayin ƙwaryarka mai rahusa wanda zai ci gaba da kunyata ka saboda tana cikin zafi koyaushe,Hausa,1,Neutral,1918,Ina jin tausayin ƙwaryarka mai rahusa wanda zai ci gaba da kunyata ka saboda tana cikin zafi koyaushe,101,18,0.0,0.0,False,hau_Latn,1.0000051259994507,Hausa,False
"""Ọ dịghị ihe dị ka a dị ụtọ dị ka inwe a nnukwu mmakọ si nne gị... otú oké!""Yess Landon Gal",Igbo,0,Not Hate,224,"Ọ dịghị ihe dị ka a dị ụtọ dị ka inwe a nnukwu mmakọ si nne gị... otú oké!""Yess Landon Gal",90,21,0.0,0.0,False,ibo_Latn,1.000003457069397,Igbo,False
"Mụ onwe m kwa !! "": Ike gwụrụ m nke ukwuu na sch""",Igbo,0,Not Hate,513,"Mụ onwe m kwa !! "": Ike gwụrụ m nke ukwuu na sch""",49,13,0.0,0.0,False,ibo_Latn,1.0000100135803223,Igbo,False
"Na san ka yi nadama da cewa bai yi amfani da kwaroron roba ba shekaru da suka wuce, domin ka kunyata dukan Ghana.",Hausa,1,Neutral,1256,"Na san ka yi nadama da cewa bai yi amfani da kwaroron roba ba shekaru da suka wuce, domin ka kunyata dukan Ghana.",113,23,0.0,0.0,False,hau_Latn,0.9999912977218628,Hausa,False
"""KNOCK! KNOCK!! Ònye bụ DIA? DEZIANI...DEZIANI Ònye? M NA-AGBARA YA OBI Ọ BỤ DEZIANI na-asọpụrụ D COMMON MAN NIGERIA!*cc",Igbo,0,Not Hate,2741,KNOCK! KNOCK!! Ònye bụ DIA? DEZIANI...DEZIANI Ònye? M NA-AGBARA YA OBI Ọ BỤ DEZIANI na-asọpụrụ D COMMON MAN NIGERIA!*cc,119,19,0.0,0.0,False,ibo_Latn,0.9872490763664246,Igbo,False
TYRION ne wadannan NIGGAS!!!!,Hausa,1,Neutral,4626,TYRION ne wadannan NIGGAS!!!!,29,4,0.0,0.0,False,hau_Latn,0.9465452432632446,Hausa,False
: Terrible things.. Gun shots everywhere in Oyigbo. I’m there. No sleeping for us tonight. Fulani boys escorted by the Niger…,English,0,Not Hate,54,Terrible things.. Gun shots everywhere in Oyigbo. I’m there. No sleeping for us tonight. Fulani boys escorted by the Niger…,123,20,0.0,0.0,False,eng_Latn,0.9974910616874695,English,False
Adamu Garba bụ onye isi mara mma n'ụwa maka ịnwa ịgba akwụkwọ 😂😂 gịnị ma ọ gaa mepụta ngwa nke ya ma mee ka ọ gbapụ dị ka Twitter .. Nonsense,Igbo,1,Neutral,347,Adamu Garba bụ onye isi mara mma n'ụwa maka ịnwa ịgba akwụkwọ 😂😂 gịnị ma ọ gaa mepụta ngwa nke ya ma mee ka ọ gbapụ dị ka Twitter .. Nonsense,141,31,0.0,0.0,False,ibo_Latn,1.0000091791152954,Igbo,False
"Dị ka ma ọ bụrụ na una ☺ G̶̲̅̊☺ na-akparị anyị gbuo sef: Ọ bụrụ na ndị ikom niile na-aghọ aghụghọ, ụmụ nwanyị niile kwesịrị ịghọ aghụghọ ma ka anyị nwee udo abeg!!",Igbo,1,Neutral,2850,"Dị ka ma ọ bụrụ na una ☺ G̶̲̅̊☺ na-akparị anyị gbuo sef: Ọ bụrụ na ndị ikom niile na-aghọ aghụghọ, ụmụ nwanyị niile kwesịrị ịghọ aghụghọ ma ka anyị nwee udo abeg!!",163,33,0.0,0.0,False,ibo_Latn,1.0000097751617432,Igbo,False
"Ọ ga-abụ na m ga-abụ onye a na-amanye ike n'oge na-adịghị anya... onye nwere ike inyere m aka, bụrụ nna ochie.",Igbo,2,Hate,1247,"Ọ ga-abụ na m ga-abụ onye a na-amanye ike n'oge na-adịghị anya... onye nwere ike inyere m aka, bụrụ nna ochie.",110,21,0.0,0.0,False,ibo_Latn,1.0000100135803223,Igbo,False
Nwa nwanyi nke na-akwa iko na nwa nwanyi nke na-akwa iko,Igbo,2,Hate,1552,Nwa nwanyi nke na-akwa iko na nwa nwanyi nke na-akwa iko,56,11,0.0,0.4444444444444444,True,ibo_Latn,0.9995419979095459,Igbo,False
"I hope and wish this deadly virus ends asap, this is heart breaking",English,0,Not Hate,55,"I hope and wish this deadly virus ends asap, this is heart breaking",67,13,0.0,0.0,False,eng_Latn,0.9988352656364441,English,False
Africans with greediness? It's not everyone that will get the giveaway bro and you're even using an iPhone....lolz,English,1,Neutral,56,Africans with greediness? It's not everyone that will get the giveaway bro and you're even using an iPhone....lolz,114,18,0.0,0.0,False,eng_Latn,0.9983488321304321,English,False
Abin mamaki ne!,Hausa,0,Not Hate,585,Abin mamaki ne!,15,3,0.0,0.0,False,hau_Latn,0.9996795654296875,Hausa,False
A beautiful religion like Islam needs no Introduction.They are brainwashed in to practicing Islam the wrong way and killing innocent people and spare no children 👶. What an Irony and future wasted by associating with the devil called ISIS(DAESH)!,English,0,Not Hate,57,A beautiful religion like Islam needs no Introduction.They are brainwashed in to practicing Islam the wrong way and killing innocent people and spare no children 👶. What an Irony and future wasted by associating with the devil called ISIS(DAESH)!,246,39,0.0,0.0,False,eng_Latn,0.9777955412864685,English,False
"Mgbe ịkwa iko (Zina) ghọrọ àgwà, ịda ogbenye na mwute na-aghọ onye òtù ọlụlụ ndụ.",Igbo,0,Not Hate,1030,"Mgbe ịkwa iko (Zina) ghọrọ àgwà, ịda ogbenye na mwute na-aghọ onye òtù ọlụlụ ndụ.",81,15,0.0,0.0,False,ibo_Latn,0.9999961853027344,Igbo,False
àwọn ará àríwá yìí/àwọn ọkùnrin Fulani yìí jẹ́ àwọn ẹranko ẹhànnà títí kan Buhari fúnra rẹ̀. ó ṣe kedere látinú ìdáhùn wọn sí àwọn ìbéèrè pé wọ́n wà lẹ́yìn àwọn ìpànìyàn náà ní àṣírí,Yoruba,2,Hate,1106,àwọn ará àríwá yìí/àwọn ọkùnrin Fulani yìí jẹ́ àwọn ẹranko ẹhànnà títí kan Buhari fúnra rẹ̀. ó ṣe kedere látinú ìdáhùn wọn sí àwọn ìbéèrè pé wọ́n wà lẹ́yìn àwọn ìpànìyàn náà ní àṣírí,182,34,0.0,0.0,False,yor_Latn,1.0000100135803223,Yoruba,False
"Ku ci ni😂 , ku 'yan Afirka ta Kudu masu jin kunya ba za ku iya kusanci ba . Kuna jin zafi sosai don zama mutum. Da alama mahaifiyarku ta bar ku ba tare da taimako ba a lokacin da kuke yaro kuma ta tafi ta hanyar lalata da kyawawan 'yan Najeriya.",Hausa,2,Hate,3242,"Ku ci ni😂 , ku 'yan Afirka ta Kudu masu jin kunya ba za ku iya kusanci ba . Kuna jin zafi sosai don zama mutum. Da alama mahaifiyarku ta bar ku ba tare da taimako ba a lokacin da kuke yaro kuma ta tafi ta hanyar lalata da kyawawan 'yan Najeriya.",245,52,0.0,0.0,False,hau_Latn,1.0000088214874268,Hausa,False
See this idiot talking about politics again! Ani weyrey niyin se!!!,English,1,Neutral,58,See this idiot talking about politics again! Ani weyrey niyin se!!!,67,11,0.0,0.0,False,eng_Latn,0.7830263376235962,English,False
Gaskiya ba na zargi gwamnati ba Na san PPL na lokacin da lokaci ya yi da za su yi yaƙi da duk baranda da suke kiran kansu makiyaya za su yi roƙo don rayukansu,Hausa,2,Hate,1094,Gaskiya ba na zargi gwamnati ba Na san PPL na lokacin da lokaci ya yi da za su yi yaƙi da duk baranda da suke kiran kansu makiyaya za su yi roƙo don rayukansu,158,34,0.0,0.0625,False,hau_Latn,1.0000089406967163,Hausa,False
Ụmụ nwamba .... ha bụ nnọọ ndị na-adịghị asọpụrụ aidy 😂,Igbo,0,Not Hate,2731,Ụmụ nwamba .... ha bụ nnọọ ndị na-adịghị asọpụrụ aidy 😂,55,11,0.0,0.0,False,ibo_Latn,1.0000098943710327,Igbo,False
:Smarter people and people with high IQs are more likely to fall for tricks and scams. They tend to think they're immune to mistakes,English,0,Not Hate,59,Smarter people and people with high IQs are more likely to fall for tricks and scams. They tend to think they're immune to mistakes,131,24,0.0,0.0,False,eng_Latn,0.9998257756233215,English,False
Mgbakwunye ndekọ ọhụrụ m MBNSnation LINK,Igbo,0,Not Hate,2315,Mgbakwunye ndekọ ọhụrụ m MBNSnation,35,5,0.0,0.0,False,ibo_Latn,0.9999843835830688,Igbo,False
"'Yan mata da suke yin kamar su wauta ne domin suna ganin yana da kyau, suna bukatar a yi musu bulala a fuska da kwanon frying....",Hausa,1,Neutral,4281,"Yan mata da suke yin kamar su wauta ne domin suna ganin yana da kyau, suna bukatar a yi musu bulala a fuska da kwanon frying....",128,26,0.0,0.0,False,hau_Latn,1.000009298324585,Hausa,False
'Yan mata na IGBO ne mafi yawa' 'Yan mata na Yoruba ne mafi yawa' 'Yan mata na Hausa ne mafi yawa',Hausa,2,Hate,3451,Yan mata na IGBO ne mafi yawa' 'Yan mata na Yoruba ne mafi yawa' 'Yan mata na Hausa ne mafi yawa',97,21,0.0,0.47368421052631576,True,hau_Latn,0.999992847442627,Hausa,False
Àwọn òǹràn Ìlú England tó ti mutí yó yóò di ẹni tí wọ́n ti fi ọtí mu nínú àwọn ọkọ̀ ojú omi tí wọ́n ti mu nígbà ayé Soviet nígbà World Cup 2018: Àwọn òǹràn Ìlú England tí wọ́n ti fi ...,Yoruba,0,Not Hate,934,Àwọn òǹràn Ìlú England tó ti mutí yó yóò di ẹni tí wọ́n ti fi ọtí mu nínú àwọn ọkọ̀ ojú omi tí wọ́n ti mu nígbà ayé Soviet nígbà World Cup 2018: Àwọn òǹràn Ìlú England tí wọ́n ti fi ...,185,42,0.0,0.225,False,yor_Latn,1.0000100135803223,Yoruba,False
O wo ni ọpọlọpọ awọn eniyan Yoruba yii kii ṣe alagbeka nikan ṣugbọn tun jẹ ẹlẹgbin pupọ eyiti o jẹ idi ti wọn ko le rii ohun ti baba Ijesha ṣe aṣiṣe! ṣugbọn eyi jẹ iya ẹnikan sha abi🏼 ♀️? ati awọn ọmọ rẹ ro pe wọn ni iya️ LINK,Yoruba,2,Hate,3079,O wo ni ọpọlọpọ awọn eniyan Yoruba yii kii ṣe alagbeka nikan ṣugbọn tun jẹ ẹlẹgbin pupọ eyiti o jẹ idi ti wọn ko le rii ohun ti baba Ijesha ṣe aṣiṣe! ṣugbọn eyi jẹ iya ẹnikan sha abi🏼 ♀️? ati awọn ọmọ rẹ ro pe wọn ni iya️,221,49,0.0,0.0,False,yor_Latn,1.0000098943710327,Yoruba,False
This still places men above women. There’s explaining away the misogynistic tendencies of the Bible. LINK,English,0,Not Hate,60,This still places men above women. There’s explaining away the misogynistic tendencies of the Bible.,100,15,0.0,0.0,False,eng_Latn,0.9967355728149414,English,False
Àwọn olùṣọ́ àgùntàn yìí máa ń rí orí kókókókó,Yoruba,1,Neutral,3592,Àwọn olùṣọ́ àgùntàn yìí máa ń rí orí kókókókó,45,9,0.0,0.0,False,yor_Latn,1.0000100135803223,Yoruba,False
Coronavirus: Nigeria Senate Suspends Public Hearings Indefinitely LINK,English,0,Not Hate,61,Coronavirus: Nigeria Senate Suspends Public Hearings Indefinitely,65,7,0.0,0.0,False,eng_Latn,0.9912778735160828,English,False
Mallam literally means teacher in hausa,English,0,Not Hate,62,Mallam literally means teacher in hausa,39,6,0.0,0.0,False,eng_Latn,0.9952120780944824,English,False
What happens to police men who litter their seed everywhere with women they’re not married to? Nigeria’s sexism and misogyny is terribly institutional. LINK,English,2,Hate,63,What happens to police men who litter their seed everywhere with women they’re not married to? Nigeria’s sexism and misogyny is terribly institutional.,151,23,0.0,0.0,False,eng_Latn,0.998798668384552,English,False
Ụmụ nwanyị na-eme ka ike dị elu,Igbo,0,Not Hate,2542,Ụmụ nwanyị na-eme ka ike dị elu,31,7,0.0,0.0,False,ibo_Latn,1.0000100135803223,Igbo,False
Àwọn àwòrán: Ìpínlẹ̀ Ísálì ń yí àwọn ọmọ ogun rẹ̀ padà sí àwọn ZOMBIES tí kò bẹ̀rù ikú: Ìpínlẹ̀ Ísálì ń... LINK,Yoruba,2,Hate,865,Àwọn àwòrán: Ìpínlẹ̀ Ísálì ń yí àwọn ọmọ ogun rẹ̀ padà sí àwọn ZOMBIES tí kò bẹ̀rù ikú: Ìpínlẹ̀ Ísálì ń...,106,21,0.0,0.0,False,yor_Latn,1.0000100135803223,Yoruba,False
"Lol: Àì, bọ́ọ̀sì ọjọ́"": Ṣé ọjọ́ ìbéèrè òmùgọ̀ ni lónìí????????: ọmọdé, ṣé ìwọ ni obìnrin ẹlẹ́yà ara ẹni?""""""",Yoruba,2,Hate,3633,"Lol: Àì, bọ́ọ̀sì ọjọ́"": Ṣé ọjọ́ ìbéèrè òmùgọ̀ ni lónìí????????: ọmọdé, ṣé ìwọ ni obìnrin ẹlẹ́yà ara ẹni?""""""",107,18,0.0,0.0,False,yor_Latn,1.0000096559524536,Yoruba,False
O ò ní rí i pé ó yẹ kí n ṣe bẹ́ẹ̀.,Yoruba,0,Not Hate,5958,O ò ní rí i pé ó yẹ kí n ṣe bẹ́ẹ̀.,34,12,0.0,0.0,False,yor_Latn,1.0000100135803223,Yoruba,False
"Ezigbo onye ọchịchị ndịda, biko zaghachi Malami n'ụzọ ọ ga-aghọta na ị naghị akwa emo!",Igbo,0,Not Hate,555,"Ezigbo onye ọchịchị ndịda, biko zaghachi Malami n'ụzọ ọ ga-aghọta na ị naghị akwa emo!",86,15,0.0,0.0,False,ibo_Latn,1.0000097751617432,Igbo,False
Iwo ati molebi re. Oloshi buruku,Hausa,1,Neutral,3997,Iwo ati molebi re. Oloshi buruku,32,6,0.0,0.0,False,yor_Latn,0.9244751930236816,Yoruba,True
"Ìfẹ́ dùn, ṣùgbọ́n àwọn obìnrin Nàìjíríà jẹ́ ẹni burúkú",Yoruba,2,Hate,4172,"Ìfẹ́ dùn, ṣùgbọ́n àwọn obìnrin Nàìjíríà jẹ́ ẹni burúkú",54,9,0.0,0.0,False,yor_Latn,1.0000083446502686,Yoruba,False
Ọ bụrụ na anyị amalite ịgụta ọnụ ọgụgụ ndị nkuzi Ronaldo chụrụ? Ole? Benitez? Mourinho? 😂😂 opekata mpe Messi enwetala trophies maka ụdị nkuzi dị iche iche dị ka Koeman na Valverde. ọ bụghị Ronaldo na ndị na-akwado ya na-ekwu maka iko ikike ọmụmụ dị ka Copa Italia. 😂😂,Igbo,1,Neutral,3039,Ọ bụrụ na anyị amalite ịgụta ọnụ ọgụgụ ndị nkuzi Ronaldo chụrụ? Ole? Benitez? Mourinho? 😂😂 opekata mpe Messi enwetala trophies maka ụdị nkuzi dị iche iche dị ka Koeman na Valverde. ọ bụghị Ronaldo na ndị na-akwado ya na-ekwu maka iko ikike ọmụmụ dị ka Copa Italia. 😂😂,267,49,0.02040816326530612,0.0,False,ibo_Latn,1.0000072717666626,Igbo,False
Gịnị mere ị na-agha ụgha site na ezé gị. CAN bụ onyeisi nke Archbishop Okogie na 80s & 90s. E nweghị oge CAN n'okpuru Okogie zụrụ ndị mmadụ ma ọ bụ kpokọta a brigade na-alụ ọgụ a nkịtị agha megide Ndị Kraịst na Nigeria ma ọ bụ chụsoo Nigeria kewara.,Igbo,1,Neutral,845,Gịnị mere ị na-agha ụgha site na ezé gị. CAN bụ onyeisi nke Archbishop Okogie na 80s & 90s. E nweghị oge CAN n'okpuru Okogie zụrụ ndị mmadụ ma ọ bụ kpokọta a brigade na-alụ ọgụ a nkịtị agha megide Ndị Kraịst na Nigeria ma ọ bụ chụsoo Nigeria kewara.,249,50,0.0,0.041666666666666664,False,ibo_Latn,1.0000076293945312,Igbo,False
